gene_id,Satrom-mRNA-48hC_GCCAAT_L003_001
Gm28178,5
Gm28181,0
Gm28185,0
Gm28207,0
Gm28209,15
Gm28219,0
Gm28220,0
Gm28225,0
Gm28231,0
Gm2824,0
Gm2825,0
Gm28255,0
Gm28258,0
Gm28260,0
Gm28280,0
Gm28284,0
Gm28291,0
Gm2830,4
Gm28301,0
Gm2832,0
Gm28321,10
Gm28326,0
Gm28347,0
Gm28356,0
Gm28357,0
Gm2836,1
Gm28365,0
Gm28368,0
Gm2837,0
Gm28375,0
Gm28377,0
Gm28380,0
Gm28382,59
Gm28384,0
Gm28392,0
Gm28397,0
Gm28408,0
Gm28410,0
Gm28411,0
Gm28419,0
Gm28422,0
Gm28423,0
Gm28441,0
Gm28442,0
Gm28453,0
Gm28455,3
Gm2848,98
Gm28486,0
Gm28497,0
Gm28504,0
Gm28515,0
Gm28518,0
Gm28522,0
Gm28523,0
Gm28530,8
Gm2854,0
Gm28542,0
Gm28548,0
Gm28574,0
Gm28576,0
Gm28578,0
Gm28581,2
Gm28583,0
Gm28590,0
Gm28596,0
Gm28601,0
Gm28606,0
Gm28609,5
Gm28617,0
Gm28626,0
Gm2863,0
Gm28643,0
Gm28644,0
Gm28645,0
Gm28649,0
Gm28650,0
Gm28651,169
Gm28656,0
Gm28657,0
Gm28678,0
Gm28682,0
Gm28685,2
Gm28699,0
Gm28703,0
Gm2871,0
Gm28710,0
Gm28716,0
Gm28729,1
Gm28738,0
Gm28739,0
Gm28764,0
Gm2877,0
Gm28783,28
Gm28784,0
Gm28787,0
Gm28800,59
Gm28802,46
Gm28818,0
Gm28836,0
Gm28837,0
Gm28840,0
Gm28850,0
Gm28856,0
Gm28857,0
Gm28867,0
Gm28871,0
Gm28874,71
Gm28876,412
Gm28877,0
Gm2888,0
Gm28881,0
Gm28888,4
Gm28905,0
Gm28916,0
Gm28923,0
Gm28929,0
Gm28938,0
Gm2897,0
Gm28979,0
Gm28980,0
Gm28987,0
Gm28996,0
Gm28998,0
Gm29010,0
Gm29012,0
Gm29024,0
Gm29027,0
Gm29029,0
Gm2904,1
Gm29040,0
Gm29050,30
Gm29062,0
Gm29065,0
Gm2907,0
Gm29073,0
Gm29081,0
Gm29087,0
Gm29089,0
Gm2913,0
Gm29138,0
Gm2914,0
Gm29142,0
Gm29152,0
Gm29154,0
Gm29155,15
Gm29165,0
Gm29181,0
Gm29183,2
Gm29204,0
Gm29211,0
Gm29214,0
Gm29215,0
Gm29228,6
Gm29230,0
Gm29240,0
Gm29241,1
Gm29243,2
Gm29249,0
Gm29255,0
Gm29257,17
Gm29258,0
Gm29260,0
Gm29263,0
Gm2927,0
Gm29276,0
Gm29286,0
Gm29293,0
Gm29312,0
Gm29319,0
Gm2933,0
Gm29338,0
Gm29354,0
Gm29360,0
Gm29371,0
Gm29376,3
Gm29382,0
Gm29383,0
Gm29386,0
Gm2939,0
Gm29393,0
Gm29396,0
Gm29411,0
Gm29412,0
Gm29418,0
Gm29426,0
Gm29428,0
Gm29443,11
Gm29461,0
Gm2947,0
Gm29475,0
Gm29478,0
Gm29485,3
Gm29486,0
Gm29492,0
Gm29495,0
Gm2950,0
Gm29503,0
Gm29504,0
Gm29506,0
Gm29507,0
Gm29508,0
Gm29514,0
Gm29525,0
Gm29530,0
Gm29536,0
Gm29538,0
Gm29539,48
Gm29545,0
Gm29559,0
Gm29565,0
Gm29571,0
Gm29582,0
Gm2959,0
Gm29590,0
Gm29595,0
Gm29603,6
Gm29605,0
Gm2961,0
Gm29619,0
Gm2962,14
Gm29620,0
Gm29627,0
Gm29630,0
Gm29634,0
Gm29637,0
Gm29638,0
Gm2964,0
Gm29642,3
Gm29647,0
Gm2965,0
Gm29659,0
Gm29669,0
Gm29673,1
Gm29674,0
Gm29676,1
Gm29677,0
Gm29678,0
Gm29679,0
Gm29680,0
Gm29681,0
Gm29682,0
Gm29683,0
Gm29684,0
Gm29685,0
Gm29686,0
Gm29687,0
Gm29688,2
Gm29689,0
Gm29690,111
Gm29691,0
Gm29692,0
Gm29695,0
Gm29696,0
Gm29697,0
Gm29700,0
Gm29701,0
Gm29704,0
Gm29705,0
Gm29706,0
Gm29707,0
Gm29711,0
Gm29712,0
Gm29713,0
Gm29714,0
Gm29716,15
Gm29717,0
Gm29718,1
Gm29719,181
Gm29720,0
Gm29721,345
Gm29722,0
Gm29724,2
Gm29725,0
Gm29726,0
Gm29728,7
Gm29729,0
Gm29730,0
Gm29732,5
Gm29733,0
Gm29735,0
Gm29736,0
Gm29737,0
Gm29738,0
Gm29739,0
Gm29740,0
Gm29741,0
Gm29742,0
Gm29743,0
Gm29745,0
Gm29747,0
Gm29748,0
Gm29750,19
Gm29753,6
Gm29754,0
Gm29755,0
Gm29758,0
Gm29759,0
Gm29761,1
Gm29762,0
Gm29763,0
Gm29764,0
Gm29766,0
Gm29767,0
Gm29769,0
Gm2977,0
Gm29770,2
Gm29771,0
Gm29772,0
Gm29773,1
Gm29774,0
Gm29776,1
Gm29777,0
Gm29778,0
Gm29779,15760
Gm29781,1
Gm29782,23
Gm29783,0
Gm29785,0
Gm29787,0
Gm29789,0
Gm2979,2
Gm29790,0
Gm29791,1
Gm29793,0
Gm29794,0
Gm29795,0
Gm29796,2
Gm29797,15
Gm29798,0
Gm29799,0
Gm29800,0
Gm29801,0
Gm29802,0
Gm29803,0
Gm29804,0
Gm29805,0
Gm29806,0
Gm29807,0
Gm29808,17
Gm29809,0
Gm29810,0
Gm29811,8
Gm29812,4
Gm29813,0
Gm29814,0
Gm29815,2
Gm29816,0
Gm29817,0
Gm29818,2
Gm29820,2
Gm29821,0
Gm29822,0
Gm29823,0
Gm29824,0
Gm29825,0
Gm29826,0
Gm29829,0
Gm29830,0
Gm29831,4
Gm29832,0
Gm29834,0
Gm29835,0
Gm29836,0
Gm29838,0
Gm29839,0
Gm29842,0
Gm29843,0
Gm29844,0
Gm29845,0
Gm29846,7
Gm29847,0
Gm29848,0
Gm29850,0
Gm29851,0
Gm29852,4
Gm29853,11
Gm29854,0
Gm29855,0
Gm29856,0
Gm29857,0
Gm29858,0
Gm29859,0
Gm29860,0
Gm29861,0
Gm29862,0
Gm29863,0
Gm29864,2
Gm29865,0
Gm29868,15
Gm29870,0
Gm29871,0
Gm29872,0
Gm29873,4
Gm29874,0
Gm29875,0
Gm29878,0
Gm29879,0
Gm29880,3
Gm29881,45
Gm29883,0
Gm29884,0
Gm29885,0
Gm29886,10
Gm29887,4
Gm29889,0
Gm29890,0
Gm29891,0
Gm29892,2
Gm29895,0
Gm29896,0
Gm29897,8
Gm29898,16
Gm29899,0
Gm29901,0
Gm29903,0
Gm29904,0
Gm29905,11
Gm29906,0
Gm29907,0
Gm29908,0
Gm29909,2
Gm2991,7
Gm29911,0
Gm29913,0
Gm29914,0
Gm29915,0
Gm29916,0
Gm29917,0
Gm29918,9
Gm29919,0
Gm29920,0
Gm29921,0
Gm29922,0
Gm29924,0
Gm29926,0
Gm29927,0
Gm29928,0
Gm29930,0
Gm29931,0
Gm29932,20
Gm29933,0
Gm29935,0
Gm29936,0
Gm29938,0
Gm29940,0
Gm29942,2
Gm29943,0
Gm29944,0
Gm29945,78
Gm29946,9
Gm29947,0
Gm29948,8
Gm29949,0
Gm29950,0
Gm29952,0
Gm29953,90
Gm29954,0
Gm29955,0
Gm29957,56
Gm29958,0
Gm29959,0
Gm29960,0
Gm29961,0
Gm29962,0
Gm29964,0
Gm29966,2
Gm29967,2
Gm29968,0
Gm29972,0
Gm29975,0
Gm29976,0
Gm29977,0
Gm29978,0
Gm29979,0
Gm29982,0
Gm29984,6
Gm29985,18
Gm29986,0
Gm29987,0
Gm29992,0
Gm29993,0
Gm29994,3
Gm29995,0
Gm29996,1
Gm29997,0
Gm29998,4
Gm29999,0
Gm2a,1292
Gm30001,0
Gm30003,0
Gm30005,1
Gm30006,2
Gm30008,0
Gm30009,0
Gm30011,0
Gm30012,47
Gm30013,2
Gm30015,0
Gm30016,0
Gm30017,0
Gm30018,0
Gm30019,7
Gm3002,0
Gm30020,2
Gm30021,2
Gm30022,261
Gm30023,0
Gm30025,12
Gm30026,0
Gm30027,2
Gm30028,0
Gm30031,0
Gm30032,0
Gm30033,0
Gm30034,2
Gm30035,0
Gm30036,0
Gm30039,0
Gm30040,5
Gm30041,0
Gm30042,4
Gm30044,2
Gm30047,0
Gm30048,14
Gm30049,0
Gm30050,0
Gm30052,0
Gm30054,62
Gm30055,14
Gm30056,0
Gm30057,2
Gm30058,6
Gm30059,0
Gm30060,3
Gm30061,2
Gm30062,76
Gm30063,0
Gm30064,2
Gm30066,9
Gm30067,5
Gm30068,0
Gm30069,0
Gm30073,1
Gm30074,1
Gm30075,0
Gm30076,10
Gm30078,1
Gm30079,501
Gm30081,2
Gm30082,0
Gm30083,0
Gm30084,0
Gm30085,0
Gm30086,1
Gm30088,0
Gm30089,1
Gm30090,16
Gm30091,146
Gm30092,0
Gm30093,0
Gm30094,0
Gm30095,0
Gm30097,0
Gm30101,4
Gm30102,0
Gm30103,4
Gm30104,0
Gm30106,0
Gm30107,0
Gm30108,124
Gm30110,33
Gm30112,63
Gm30113,2
Gm30115,0
Gm30116,0
Gm30117,3
Gm30118,0
Gm30119,0
Gm3012,0
Gm30120,0
Gm30121,1
Gm30122,11
Gm30123,0
Gm30124,0
Gm30125,0
Gm30126,0
Gm30127,0
Gm30130,45
Gm30132,0
Gm30134,336
Gm30135,1
Gm30136,0
Gm30138,0
Gm30139,0
Gm30140,0
Gm30141,2
Gm30142,0
Gm30143,0
Gm30144,3
Gm30145,0
Gm30147,0
Gm30149,10
Gm30150,6
Gm30151,10
Gm30153,0
Gm30154,0
Gm30155,0
Gm30157,0
Gm30158,0
Gm30159,0
Gm30160,0
Gm30162,0
Gm30163,0
Gm30164,0
Gm30165,0
Gm30166,0
Gm30168,0
Gm30169,5
Gm30172,0
Gm30173,0
Gm30177,0
Gm30178,3
Gm30179,0
Gm30181,15
Gm30184,0
Gm30185,36
Gm30186,0
Gm30187,0
Gm30188,0
Gm30189,759
Gm30190,0
Gm30192,0
Gm30193,0
Gm30195,0
Gm30196,0
Gm30198,53
Gm30199,0
Gm3020,0
Gm30204,1
Gm30206,0
Gm30207,0
Gm30208,2
Gm30209,0
Gm30211,39
Gm30212,0
Gm30213,0
Gm30215,5
Gm30216,0
Gm30217,0
Gm30219,0
Gm30220,0
Gm30223,0
Gm30224,0
Gm30225,0
Gm30228,0
Gm30229,19
Gm30230,2
Gm30232,0
Gm30233,75
Gm30234,0
Gm30235,0
Gm30236,0
Gm30238,30
Gm30239,3
Gm30240,0
Gm30241,0
Gm30242,0
Gm30243,0
Gm30244,33
Gm30245,0
Gm30246,0
Gm30247,1
Gm30248,0
Gm30251,3
Gm30252,0
Gm30254,0
Gm30255,0
Gm30256,4
Gm30257,0
Gm30258,0
Gm30259,4
Gm30260,0
Gm30262,0
Gm30263,0
Gm30266,0
Gm30267,6
Gm30270,0
Gm30271,181
Gm30272,0
Gm30273,51
Gm30274,32
Gm30275,0
Gm30276,0
Gm30279,0
Gm30280,0
Gm30281,2
Gm30283,7
Gm30284,8
Gm30285,0
Gm30286,18
Gm30288,0
Gm30289,24
Gm3029,0
Gm30290,0
Gm30291,0
Gm30292,4
Gm30293,0
Gm30294,2
Gm30296,4
Gm30298,35
Gm30301,6
Gm30302,0
Gm30303,0
Gm30305,0
Gm30306,0
Gm30308,0
Gm30309,0
Gm30310,2
Gm30311,0
Gm30313,0
Gm30314,25
Gm30316,12
Gm30318,0
Gm30319,0
Gm3032,2
Gm30320,0
Gm30321,27
Gm30322,10
Gm30325,0
Gm30327,0
Gm30328,0
Gm30330,0
Gm30331,6
Gm30332,0
Gm30333,0
Gm30334,0
Gm30335,0
Gm30337,0
Gm30338,0
Gm30339,59
Gm30340,0
Gm30341,0
Gm30342,0
Gm30344,0
Gm30345,0
Gm30346,0
Gm30347,0
Gm30350,0
Gm30351,0
Gm30352,30
Gm30354,2
Gm30355,0
Gm30360,0
Gm30362,0
Gm30363,18
Gm30364,6
Gm30365,0
Gm30366,0
Gm30367,0
Gm30368,7
Gm30369,0
Gm30370,0
Gm30371,0
Gm30373,6
Gm30374,0
Gm30375,2
Gm30377,15
Gm30378,3
Gm30381,0
Gm30384,0
Gm30388,0
Gm30389,0
Gm30391,0
Gm30392,0
Gm30395,0
Gm30396,7
Gm30397,0
Gm30400,0
Gm30401,0
Gm30402,0
Gm30403,0
Gm30405,0
Gm30408,13
Gm30409,1
Gm30411,0
Gm30413,8
Gm30415,3
Gm30416,0
Gm30417,0
Gm30419,0
Gm30420,0
Gm30421,0
Gm30422,0
Gm30423,0
Gm30426,0
Gm30427,14
Gm30429,12
Gm3043,0
Gm30431,0
Gm30432,0
Gm30435,0
Gm30437,0
Gm30438,0
Gm30439,0
Gm30440,0
Gm30442,0
Gm30443,0
Gm30444,0
Gm30446,0
Gm30447,6
Gm30448,0
Gm3045,0
Gm30451,0
Gm30452,0
Gm30453,0
Gm30454,0
Gm30455,97
Gm30456,9
Gm30457,2
Gm30458,0
Gm30459,0
Gm30461,696
Gm30464,2
Gm30465,0
Gm30466,127
Gm30467,0
Gm30469,2
Gm3047,0
Gm30470,0
Gm30471,0
Gm30472,0
Gm30473,0
Gm30474,0
Gm30475,0
Gm30476,0
Gm30478,0
Gm30480,0
Gm30482,0
Gm30484,0
Gm30487,0
Gm30489,0
Gm30490,0
Gm30492,2
Gm30493,0
Gm30494,2
Gm30496,1638
Gm30498,0
Gm3050,0
Gm30500,2
Gm30501,0
Gm30502,16
Gm30504,0
Gm30505,12
Gm30507,0
Gm30509,38
Gm30510,0
Gm30512,0
Gm30513,0
Gm30515,0
Gm30516,0
Gm30517,0
Gm30518,0
Gm30519,0
Gm30520,0
Gm30521,0
Gm30522,0
Gm30524,0
Gm30525,2
Gm30527,4
Gm30528,1495
Gm30529,1
Gm30530,0
Gm30531,0
Gm30532,0
Gm30534,0
Gm30536,0
Gm30537,0
Gm30539,0
Gm30541,2
Gm30543,3
Gm30544,0
Gm30548,0
Gm30549,0
Gm3055,82
Gm30550,12
Gm30551,0
Gm30552,0
Gm30553,18
Gm30554,0
Gm30556,1
Gm30557,0
Gm30559,0
Gm30560,0
Gm30561,18
Gm30562,0
Gm30563,4
Gm30564,0
Gm30565,0
Gm30567,0
Gm30568,0
Gm30569,0
Gm30570,0
Gm30571,0
Gm30572,0
Gm30575,0
Gm30577,0
Gm30581,21
Gm30582,1
Gm30583,0
Gm30584,0
Gm30585,0
Gm30586,0
Gm30587,45
Gm30588,0
Gm30589,0
Gm30590,2
Gm30591,0
Gm30593,0
Gm30595,0
Gm30596,0
Gm30599,0
Gm30600,0
Gm30601,8
Gm30602,0
Gm30603,0
Gm30604,6
Gm30605,0
Gm30608,0
Gm30609,0
Gm30611,2
Gm30615,0
Gm30617,0
Gm30618,0
Gm30619,0
Gm30620,0
Gm30622,1
Gm30624,0
Gm30625,0
Gm30627,0
Gm30628,0
Gm30629,2
Gm30631,36
Gm30632,0
Gm30633,0
Gm30634,0
Gm30635,0
Gm30636,0
Gm30639,5
Gm30640,0
Gm30642,0
Gm30644,0
Gm30645,0
Gm30646,0
Gm30648,0
Gm30649,0
Gm30652,0
Gm30654,0
Gm30657,8
Gm30658,0
Gm30660,0
Gm30661,217
Gm30662,0
Gm30663,0
Gm30664,3
Gm30665,0
Gm30666,6
Gm30667,0
Gm30668,0
Gm30671,4
Gm30672,0
Gm30673,0
Gm30674,0
Gm30675,0
Gm30676,0
Gm30678,2
Gm30679,0
Gm30680,61
Gm30681,0
Gm30682,2
Gm30684,0
Gm30687,0
Gm30688,0
Gm30690,0
Gm30691,0
Gm30692,0
Gm30693,306
Gm30694,0
Gm30695,0
Gm30697,454
Gm30698,11
Gm30699,4
Gm30700,0
Gm30701,0
Gm30704,0
Gm30706,7
Gm30707,0
Gm30708,19
Gm30709,0
Gm30712,0
Gm30713,0
Gm30714,0
Gm30716,2
Gm30717,0
Gm30718,14
Gm30719,0
Gm30720,0
Gm30723,0
Gm30724,0
Gm30726,0
Gm30728,0
Gm30729,0
Gm30730,0
Gm30732,0
Gm30733,0
Gm30734,0
Gm30735,0
Gm30737,0
Gm30744,6
Gm30745,10
Gm30746,0
Gm30747,0
Gm30748,14
Gm30749,2
Gm30751,0
Gm30752,0
Gm30753,0
Gm30754,0
Gm30755,0
Gm30756,0
Gm30757,0
Gm30759,0
Gm3076,1
Gm30760,3
Gm30761,0
Gm30762,11
Gm30763,8
Gm30764,0
Gm30765,0
Gm30767,2
Gm30769,0
Gm30770,0
Gm30771,9
Gm30774,0
Gm30778,0
Gm30779,0
Gm30781,0
Gm30782,0
Gm30783,0
Gm30784,0
Gm30785,3
Gm30786,0
Gm30788,0
Gm30789,0
Gm30790,0
Gm30791,0
Gm30792,0
Gm30794,7
Gm30795,0
Gm30796,0
Gm30797,0
Gm30798,0
Gm30799,1
Gm30802,0
Gm30803,0
Gm30804,2
Gm30806,0
Gm30807,10
Gm30808,0
Gm30809,5
Gm30810,0
Gm30812,0
Gm30814,4
Gm30815,0
Gm30816,29
Gm30818,0
Gm30820,0
Gm30821,0
Gm30822,2
Gm30823,22
Gm30824,0
Gm30826,0
Gm30827,31
Gm30828,0
Gm30829,0
Gm30833,0
Gm30835,0
Gm30836,171
Gm30837,0
Gm30838,0
Gm30839,0
Gm30840,2
Gm30842,0
Gm30843,0
Gm30845,0
Gm30847,1
Gm30848,2
Gm30849,0
Gm30851,0
Gm30853,0
Gm30855,6
Gm3086,8
Gm30861,0
Gm30863,0
Gm30866,2
Gm30867,0
Gm30868,160
Gm30869,0
Gm30871,2
Gm30872,0
Gm30873,0
Gm30874,6
Gm30875,0
Gm30877,3
Gm30880,0
Gm30881,8
Gm30883,1
Gm30886,0
Gm30888,0
Gm30889,42
Gm3089,0
Gm30890,0
Gm30891,8
Gm30892,0
Gm30893,0
Gm30895,0
Gm30896,0
Gm30898,0
Gm30900,0
Gm30903,0
Gm30904,0
Gm30905,0
Gm30906,0
Gm30907,0
Gm30908,0
Gm30909,0
Gm30910,0
Gm30911,0
Gm30912,0
Gm30913,0
Gm30914,0
Gm30915,0
Gm30916,0
Gm30918,17
Gm30922,2
Gm30924,87
Gm30925,0
Gm30926,0
Gm30927,0
Gm30928,0
Gm30929,0
Gm30931,0
Gm30932,0
Gm30933,70
Gm30934,3
Gm30935,0
Gm30936,0
Gm30938,0
Gm30939,2
Gm30940,0
Gm30941,0
Gm30942,0
Gm30943,0
Gm30944,0
Gm30946,0
Gm30948,0
Gm30949,2
Gm3095,0
Gm30950,0
Gm30953,0
Gm30954,0
Gm30956,1
Gm30957,0
Gm30958,0
Gm30959,0
Gm30960,0
Gm30961,0
Gm30962,0
Gm30963,10
Gm30964,0
Gm30966,0
Gm30967,8
Gm30968,4
Gm30969,0
Gm30970,9
Gm30971,0
Gm30972,231
Gm30973,24
Gm30974,0
Gm30977,0
Gm30978,0
Gm30983,0
Gm30984,5
Gm30985,0
Gm30986,0
Gm30990,86
Gm30991,0
Gm30992,119
Gm30993,0
Gm30995,0
Gm30996,0
Gm30998,0
Gm30999,0
Gm31001,0
Gm31003,0
Gm31004,0
Gm31005,6
Gm31006,0
Gm31007,0
Gm31009,0
Gm31011,0
Gm31012,0
Gm31013,0
Gm31014,0
Gm31015,1
Gm31016,0
Gm31017,0
Gm31018,0
Gm31020,0
Gm31022,0
Gm31023,0
Gm31025,0
Gm31026,0
Gm31028,0
Gm3103,0
Gm31032,0
Gm31034,0
Gm31035,0
Gm31036,3
Gm31037,0
Gm31039,0
Gm31040,8
Gm31042,0
Gm31044,0
Gm31045,0
Gm31046,0
Gm31047,0
Gm31048,0
Gm31049,0
Gm31050,0
Gm31054,33
Gm31055,0
Gm31056,0
Gm31057,8
Gm31058,0
Gm31059,7
Gm3106,0
Gm31060,2
Gm31061,0
Gm31063,0
Gm31064,0
Gm31065,5
Gm31066,0
Gm31067,0
Gm31068,1
Gm31069,0
Gm31070,0
Gm31072,0
Gm31075,0
Gm31076,0
Gm31077,0
Gm31078,0
Gm31080,0
Gm31082,0
Gm31083,0
Gm31084,2
Gm31085,0
Gm31086,0
Gm31087,0
Gm31088,5
Gm31089,0
Gm31090,24
Gm31091,0
Gm31092,1
Gm31095,0
Gm31096,0
Gm31097,0
Gm31101,0
Gm31102,28
Gm31103,0
Gm31104,0
Gm31105,0
Gm31106,0
Gm31107,3
Gm31109,4
Gm31111,64
Gm31113,0
Gm31114,0
Gm31115,0
Gm31117,0
Gm31118,0
Gm31120,0
Gm31121,0
Gm31125,0
Gm31126,0
Gm31127,0
Gm31128,0
Gm31129,0
Gm31130,0
Gm31131,1
Gm31132,1
Gm31133,23
Gm31134,6
Gm31135,0
Gm31136,0
Gm31137,5
Gm31138,0
Gm31140,0
Gm31141,0
Gm31142,0
Gm31143,0
Gm31144,0
Gm31145,0
Gm31146,2
Gm31147,0
Gm31148,0
Gm3115,0
Gm31151,2
Gm31152,4
Gm31154,0
Gm31155,0
Gm31156,8
Gm31157,0
Gm31159,0
Gm31160,0
Gm31161,41
Gm31162,3
Gm31164,0
Gm31165,0
Gm31166,85
Gm31169,0
Gm31171,0
Gm31172,0
Gm31175,10
Gm31177,0
Gm31178,26
Gm31179,2
Gm31180,0
Gm31182,0
Gm31183,0
Gm31187,0
Gm31188,0
Gm31189,2
Gm31190,0
Gm31191,0
Gm31192,0
Gm31194,0
Gm31195,0
Gm31196,0
Gm31197,0
Gm31198,0
Gm31201,3
Gm31202,0
Gm31204,13
Gm31205,0
Gm31206,0
Gm31207,6
Gm31208,4
Gm31209,9
Gm3121,0
Gm31210,0
Gm31211,0
Gm31213,0
Gm31214,47
Gm31216,0
Gm31217,0
Gm31218,0
Gm31219,5
Gm31220,0
Gm31221,0
Gm31222,17
Gm31223,32
Gm31224,4
Gm31225,0
Gm31226,1
Gm31227,0
Gm31228,6
Gm31230,0
Gm31231,0
Gm31233,0
Gm31234,0
Gm31235,0
Gm31237,0
Gm31239,0
Gm31240,0
Gm31242,3
Gm31243,0
Gm31244,0
Gm31248,0
Gm31249,0
Gm31250,0
Gm31251,0
Gm31252,1
Gm31253,52
Gm31254,0
Gm31255,14
Gm31256,0
Gm31258,0
Gm31259,631
Gm3126,0
Gm31260,0
Gm31261,11
Gm31262,0
Gm31263,0
Gm31264,0
Gm31265,0
Gm31267,0
Gm31268,0
Gm31269,5
Gm3127,0
Gm31271,0
Gm31273,4
Gm31274,4
Gm31276,0
Gm31277,0
Gm31278,0
Gm31279,0
Gm31281,0
Gm31282,0
Gm31283,0
Gm31284,0
Gm31285,9
Gm31286,0
Gm31288,0
Gm31289,0
Gm31290,46
Gm31291,0
Gm31292,137
Gm31294,0
Gm31295,0
Gm31298,6
Gm31300,1
Gm31301,0
Gm31302,23
Gm31304,0
Gm31305,6
Gm31306,0
Gm31307,0
Gm31308,0
Gm31309,6
Gm31311,0
Gm31313,2
Gm31314,0
Gm31317,0
Gm31318,0
Gm31319,0
Gm31320,0
Gm31321,30
Gm31322,0
Gm31323,14
Gm31324,0
Gm31325,0
Gm31326,0
Gm31328,0
Gm31329,3
Gm31330,0
Gm31331,0
Gm31332,1
Gm31333,3
Gm3134,0
Gm31340,0
Gm31341,0
Gm31342,7
Gm31343,0
Gm31344,0
Gm31347,0
Gm31348,0
Gm31349,8
Gm31351,0
Gm31352,0
Gm31353,0
Gm31355,0
Gm31356,6
Gm31358,0
Gm31359,0
Gm31363,0
Gm31364,10
Gm31365,8
Gm31367,2
Gm31369,0
Gm3137,0
Gm31370,0
Gm31373,7
Gm31374,0
Gm31378,0
Gm31379,0
Gm3138,0
Gm31383,6
Gm31384,0
Gm31385,0
Gm31386,0
Gm31388,0
Gm3139,0
Gm31391,52
Gm31392,0
Gm31393,0
Gm31394,0
Gm31395,0
Gm31399,0
Gm31400,15
Gm31401,0
Gm31402,22
Gm31404,0
Gm31405,0
Gm31406,0
Gm31407,0
Gm31408,0
Gm31409,0
Gm3141,0
Gm31413,0
Gm31414,2
Gm31415,0
Gm31416,1
Gm31417,0
Gm31418,0
Gm31419,0
Gm31420,0
Gm31421,0
Gm31423,0
Gm31427,0
Gm31428,0
Gm31429,0
Gm3143,0
Gm31430,0
Gm31431,0
Gm31432,0
Gm31434,0
Gm31436,9
Gm31437,4
Gm31438,0
Gm31439,3
Gm31441,0
Gm31443,0
Gm31444,0
Gm31445,0
Gm31446,17
Gm31447,0
Gm31449,6
Gm31450,0
Gm31452,0
Gm31453,0
Gm31455,0
Gm31456,0
Gm31457,4
Gm31458,0
Gm31459,0
Gm31460,0
Gm31461,0
Gm31462,6
Gm31463,0
Gm31464,0
Gm31465,0
Gm31467,241
Gm31469,0
Gm3147,0
Gm31471,0
Gm31472,0
Gm31473,0
Gm31475,0
Gm31476,0
Gm31477,33
Gm31479,0
Gm31482,0
Gm31483,68
Gm31484,0
Gm31485,7
Gm31486,0
Gm31489,0
Gm31490,12
Gm31491,0
Gm31492,0
Gm31493,0
Gm31494,0
Gm31495,0
Gm31496,0
Gm31497,0
Gm31499,2493
Gm3150,2
Gm31500,2
Gm31501,0
Gm31502,0
Gm31503,5
Gm31504,19
Gm31505,0
Gm31508,0
Gm31510,0
Gm31511,0
Gm31512,4
Gm31513,60
Gm31515,2
Gm31516,0
Gm31517,0
Gm31518,1
Gm31519,0
Gm31520,0
Gm31521,0
Gm31522,0
Gm31523,0
Gm31525,0
Gm31526,3
Gm31527,0
Gm31529,0
Gm31530,0
Gm31531,0
Gm31532,2
Gm31533,0
Gm31534,0
Gm31535,0
Gm31536,0
Gm31538,0
Gm31539,53
Gm31542,0
Gm31543,0
Gm31544,0
Gm31545,0
Gm31546,31
Gm31547,0
Gm31548,0
Gm31550,0
Gm31551,0
Gm31552,0
Gm31553,0
Gm31555,0
Gm31556,0
Gm31557,0
Gm31558,9
Gm31559,3
Gm31560,0
Gm31562,2
Gm31563,257
Gm31564,0
Gm31565,0
Gm31566,39
Gm31567,0
Gm31568,0
Gm31569,0
Gm31573,0
Gm31577,0
Gm31579,0
Gm31581,0
Gm31582,11
Gm31583,0
Gm31585,0
Gm31586,0
Gm31587,0
Gm31588,0
Gm3159,0
Gm31590,0
Gm31592,0
Gm31593,18
Gm31594,0
Gm31595,129
Gm31596,0
Gm31597,0
Gm31598,1
Gm31600,0
Gm31601,0
Gm31603,0
Gm31606,0
Gm31607,9
Gm31608,0
Gm31610,0
Gm31612,0
Gm31613,0
Gm31614,0
Gm31615,50
Gm31616,79
Gm31617,0
Gm31618,4
Gm31619,485
Gm31620,0
Gm31621,0
Gm31623,41
Gm31624,0
Gm31626,0
Gm31629,0
Gm31630,4
Gm31631,0
Gm31632,0
Gm31633,3
Gm31635,0
Gm31636,0
Gm31637,0
Gm31638,0
Gm31639,3
Gm3164,0
Gm31640,0
Gm31641,0
Gm31642,0
Gm31643,153
Gm31645,21
Gm31646,3
Gm31647,0
Gm31648,0
Gm31649,0
Gm31650,0
Gm31651,0
Gm31652,0
Gm31653,7
Gm31655,6
Gm31656,0
Gm31657,26
Gm31658,0
Gm31659,6
Gm31660,0
Gm31661,0
Gm31663,0
Gm31665,4
Gm31667,0
Gm31668,20
Gm31669,0
Gm31671,0
Gm31672,0
Gm31673,0
Gm31674,0
Gm31676,0
Gm31677,4
Gm31678,0
Gm31679,8
Gm31680,0
Gm31682,0
Gm31683,0
Gm31684,0
Gm31686,0
Gm31687,0
Gm31688,0
Gm31690,8
Gm31691,0
Gm31692,40
Gm31693,0
Gm31696,1
Gm31698,0
Gm31699,22
Gm31700,0
Gm31701,2
Gm31704,0
Gm31706,1
Gm31707,0
Gm31709,0
Gm31711,0
Gm31712,0
Gm31713,0
Gm31714,0
Gm31715,0
Gm31718,447
Gm31719,0
